Judul,topics,probabilities
pengembangan aplikasi manajemen tugas berbasis android studi cv cheleron production,10,0.8006548675387491
evaluasi perbaikan website sma negeri singosari metode human centered design hcd,35,0.502727484418829
perancangan user experience aplikasi pencarian manajemen indekos berbasis android pendekatan humancentered design,22,0.5868910679344402
implementasi algoritma dijkstra pembobotan link dinamis berdasarkan packet loss pencarian rute terpendek software defined networking,48,0.5174954564290025
pengembangan sistem penilaian kenaikan pangkat perawat rumah sakit studi rumah sakit islam faisal makassar,30,0.4360111329388334
exponential smoothing peramalan penjualan hijab vie hijab store,-1,0.0
klasifikasi panen varietas unggul kedelai support vector machine svm,55,1.0
analisis metode fuzzy cmeans model lrfm segmentasi pelanggan toko butik studi diva collection kota cilegon,7,0.36979577356518456
analisis sentimen opini masyarakat kebijakan psbb metode naive bayes seleksi fitur improved gini index,27,0.9524095589309883
pengembangan website ecommerce payment gateway midtrans studi butik kebaya iffah,57,1.0
pengembangan sistem informasi manajemen siswa studi sma negeri malang,11,0.8471757250424108
implementasi sistem kontrol suhu kelembaban gudang penyimpanan biji kopi arduino uno protokol mqtt,-1,0.0
pengujian kinerja mqtt broker berbasis kontainer docker perangkat raspberry pi,50,0.9842218158068354
implementasi metode naive bayes diagnosa pengidap demam berdarah kelurahan antasan berbasis web,0,1.0
sistem pakar diagnosis penyakit leukimia metode fuzzy tsukamoto,0,1.0
implementasi routing statis media komunikasi lora websocket pengiriman data sensor cloud iot,-1,0.0
analisis sentimen opini publik media sosial twitter vaksin covid algoritma support vector machine term frequencyinverse document frequency,-1,0.0
pengembangan aplikasi manajemen informasi konsultasi menyusui berbasis website studi mamina mom baby treatment malang,-1,0.0
pembangunan sistem informasi rekam medis ramdani skincare spa malang metode prototyping berbasis web,3,0.8939115028993048
analisis sentimen masyarakat sistem pembelajaran online pandemi covid berdasarkan twitter metode naive bayes,6,0.9542373290672389
penerapan tata kelola teknologi informasi pt pelita transfer nusantara berdasarkan kerangka kerja cobit,5,0.9560592575702948
evaluasi perbaikan antarmuka meningkatkan user experience metode usability testing user experience questionnaire ueq studi aplikasi malang menyapa,2,0.9702246376240943
pengembangan sistem informasi geografis berbasis web kesesuaian lahan kawasan perkotaan kabupaten sidoarjo,51,1.0
pengembangan website toko online baju bekas studi toko gudang jumat,-1,0.0
pengembangan sistem informasi pengelolaan peramalan barang metode weighted moving average toko welfa sijunjung,1,0.9521392933914185
optimasi gizi bahan makanan anak anak tumbuh kembang algoritma genetika studi dinas kesehatan kabupaten kediri,24,0.8858209661302023
evaluasi manajemen tatakelola teknologi informasi dinas kominfo kota malang framework cobit,5,0.8612025289925187
pengembangan sistem informasi manajemen pengelolaan member fitness kebutuhan nutrisi member pemantauan perkembangan usaha berbasis website studi executive gym kota cilegon,109,1.0
perancangan antarmuka pengguna sistem informasi monitoring evaluasi prakerin berbasis website metode human centered design studi smkn sragenuser interface design of websitebased industrial work practice monitoring and evaluation information system using human centered design method case study smkn sragen,-1,0.0
pengembangan aplikasi mengukur reusability perangkat lunak objectoriented metric,-1,0.0
algoritma fuzzy inference system mitigasi broadcast storm protokol adhoc on demand distance vector aodv,-1,0.0
pengembangan sistem informasi layanan pengurusan surat pengaduan aspirasi warga berbasis web desa pagerngumbuk,52,1.0
perancangan antarmuka pengguna aplikasi leson metode humancentered design hcd,-1,0.0
evaluasi perbaikan proses bisnis pembacaan meter pascabayar pt pln persero up malang,-1,0.0
perancangan user experience aplikasi ekoperasi sekolah berbasis android metode human centered design hcd,-1,0.0
pengembangan sistem informasi penjualan sayuran berbasis web metode waterfall studi agro techno park universitas brawijaya,-1,0.0
deteksi kantuk pengemudi kedipan mata facial landmark berbasis intel nuc,16,0.7767895924019923
implementasi routing dinamis wireless sensor network modul komunikasi lora,15,1.0
implementasi metode analythic hierarcy process ahp technique for other preference by similiarity to ideal solution topsis perangkingan hasil kerja pegawai collection bank btn,17,1.0
studi kinerja protokol routing adhoc on demand multipath distance vector aomdv lingkup vehicular adhoc network vanet daerah perkotaan,44,1.0
analisis kelayakan biaya manfaat investasi teknologi informasi digital advertising google merchandise store,-1,0.0
perbandingan kinerja teknologi failover berbasis klaster heartbeat teknologi failover berbasis jaringan keepalived,-1,0.0
analisis sentimen metode naive bayes classifier review produk perawatan kulit wajah seleksi fitur ngram document frequency thresholding,16,1.0
analisis penggunaan model regresi prediksi penjualan spare part ahass nur andhita grogol,7,0.32919807659177097
segmentasi citra kue tradisional berbasis clustering algoritme dbscan,7,1.0
analisis sentimen twitter bencana alam kalimantan selatan metode naive bayes,6,1.0
implementasi tingkat keasinan telur asin metode knearest neighbor sensor tcs berbasis arduino mega,-1,0.0
pengembangan sistem informasi pengelolaan nilai hasil belajar murid pendaftaran murid madrasah tsanawiyah maarif udanawu blitar,11,0.4385406408997371
analisis sentimen review produk kecantikan metode naive bayes,27,0.7907244678925965
pengenalan citra makanan kue tradisional ekstraksi fitur hsv color moment local binary pattern knearest neighbour,40,0.7288451907609935
analisis perbandingan pengalaman pengguna aplikasi virtual hotel operator kota malang user experience questionnaire ueq importance performance analysis ipa studi reddoorz oyo,2,0.43139079285542264
prototype alat seleksi pompa cadangan algoritma knearest neighbour berdasarkan transmisi data ic,-1,0.0
pengembangan sistem informasi manajemen keuangan lesehan kolam pancing kresna berbasis website model evolutionary prototyping,-1,0.0
pengembangan aplikasi pariwisata kabupaten jember berbasis mobile,-1,0.0
analisis sentimen masyarakat indonesia covid media sosial twitter metode naive bayes,6,1.0
pengembangan aplikasi inventarisasi barang perhitungan gaji berbasis mobile web kedai kopipagi padang,-1,0.0
evaluasi usability perbaikan desain antarmuka pengguna aplikasi hm,90,1.0
pengembangan sistem informasi inventarisasi aset metode test driven development studi universitas mulia,-1,0.0
sistem kendali pitch roll ketinggian quadcopter isyarat tangan kalman filter,73,1.0
pengembangan sistem informasi monitoring kehadiran siswa studi sma negeri jakarta,11,0.42690428314824336
pengembangan aplikasi sistem pemesanan cuci sepatu berbasis mobile android garage shoes clean,106,0.4294813310956769
deteksi tingkat kemanisan buah melon ekstraksi fitur local binary pattern klasifikasi knn berbasis raspberry pi,71,1.0
pengelompokan topik skripsi mahasiswa fakultas ilmu komputer universitas brawijaya berdasarkan judul periode metode semi supervised kmeans,18,0.9363595894765318
pengaruh aspek afektif prestasi belajar pemrograman web perangkat bergerak studi kelas x rpl smk pgri malang,-1,0.0
rancang bangun sistem klasifikasi ukuran baju berdasarkan ukuran tubuh metode knearest neighbor berbasis arduino,42,0.34467091645605913
pengelompokan ulasan produk hp marketplace tokopedia metode semi supervised kmeans,-1,0.0
pengembangan sistem informasi manajemen reproduksi sapi perah balai pelatihan peternakan bbpp batu,0,0.8040567011030296
evaluasi maturitas sumber daya teknologi informasi bidang aplikasi infrastruktur informatika dinas komunikasi informatika kota mojokerto cobit domain edm apo bai,5,1.0
sistem pakar sistem pakar deteksi tingkat depresi mahasiswa metode support vector machine studi fakultas ilmu komputer universitas brawijaya,-1,0.0
implementasi nmodular redundancy vehicle accident report system,39,1.0
perancangan user experience aplikasi pembelajaran rumus fisika momen gaya pendekatan human centered design hcd,38,0.9722295733083502
analisis perbandingan pengalaman pengguna aplikasi whatsapp telegram kuesioner mecue,2,0.3561609054179349
implementasi sistem perhitungan penumpang halte transjakarta berbasis wireless sensor network,-1,0.0
evaluasi perbandingan pengalaman pengguna google classroom lms smkn malang pandemi covid metode tuxel,-1,0.0
klasifikasi covid bahasa indonesia naive bayes,43,0.2888596408780268
klasifikasi aktivitas manusia algoritme fuzzy learning vector quantization flvq reduksi dimensi principal component analysis pca,75,0.6807416700500538
implementasi support vector machine analisis sentimen bantuan sosial era pandemi covid pengguna twitter,6,0.418044542529159
klasifikasi serangan distributed denialofservice ddos metode data mining naive bayes,101,1.0
analisis user experience aplikasi perangkat bergerak kwikku user experience questionnaire heuristic evaluation,2,0.8985056386829242
pengembangan sistem aplikasi latihan kebugaran pemula berbasis android,10,1.0
penerapan algoritma diffie hellman key exchange komunikasi data antarnode wireless sensor network,15,0.5750373907929626
deteksi iklan twit metode naive bayes,6,0.8273219178311548
rancang bangun alat pengenalan papan nama ruangan kondisi pencahayaan algoritme yolov berbasis nvidia jetson nano,-1,0.0
rancang bangun sistem autoconfig sensor perangkat iot overtheair protokol http berbasis raspberrypi,-1,0.0
pengembangan aplikasi android rekomendasi gym kota malang menerapkan protokol kesehatan covid,-1,0.0
pengembangan aplikasi pengelolaan usaha laundry berbasis website,106,1.0
pengembangan aplikasi mobile web pengelolaan gudang kain studi cv sidodadi textile,106,0.2982605248331142
pengembangan sistem informasi manajemen penjualan umkm cokelat mesuji kota batu,1,0.9491962249574197
pengembangan sistem informasi perpustakaan smp plus alkautsar malang,-1,0.0
sistem klasifikasi saus cabai mengandung formalin sensor tcs sensor groovehcho metode knearest neighbor berbasis arduino,-1,0.0
analisa akurasi pendeteksian berjalan variasi peletakan sensor imu filter kalman fir klasifikasi knn naive bayes,-1,0.0
pengembangan aplikasi perangkat bergerak sistem informasi event bidang teknologi informasi berbasis android,-1,0.0
pengembangan aplikasi perangkat bergerak sistem informasi manajemen produk transaksi keuangan umkm kota malang berbasis android,115,1.0
sistem kendali level suhu air hidroponik sensor ultrasonik sensor suhu arduino metode regresi linier,-1,0.0
perancangan user experience metode hcd ueq studi layanan peminjaman asset biro protokol setda provinsi bali,-1,0.0
perancangan user experience aplikasi crowdfunding pariwisata desa metode design thinking studi pariwisata desa jembul kabupaten mojokerto,-1,0.0
evaluasi perbaikan antarmuka pengguna kursus perpajakan daring piranha smart center pendekatan humancentered design,-1,0.0
pemanfaatan sistem informasi geografis berbasis webgis pemetaan fasilitas kota pasuruan framework codeigniter,51,1.0
perancangan antarmuka pengguna sistem informasi pengelolaan nilai siswa smait ibnu abbas metode human centered design,117,1.0
implementasi pemecahan transmisi data citra protokol lora,-1,0.0
deteksi tangga turunan notifikasi keamanan tunanetra yolo versi berbasis jetson nano b,-1,0.0
implementasi quick response code filter unsharp deteksi objek pemindahan benda integrasi database sql robot manipulator,-1,0.0
pengembangan aplikasi supervisi pembelajaran berbasis mobile leson,-1,0.0
penerapan authentication authorization and accounting pengamanan jaringan small officehome office,-1,0.0
perancangan evaluasi user experience aplikasi microteaching pendukung standar kompetensi mahasiswa calon guru berbasis mobile pendekatan human centered design remote usability testing,122,1.0
pengembangan sistem informasi akuntansi berbasis web studi language center kediri,18,0.8010096940946081
